,Index,Date,Content,Company
118,70596,2024-12-03 15:12:53,"Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавува ;Акционер со над 5% Пецовски Душан воедно ;Претседател на Управниот одбор и Генерален директор на Реплек АД Скопје, се стекна со 5 нови акции, со што поседува вкупно 31.615 или 12,20% од вкупниот број на акции.Акционер со над 5% Пецовски Владимир се стекна со 4 нови акции, со што поседува вкупно 16.444 или 6,34% од вкупниот број на акции.Членот на Управниот одбор на Реплек АД Скопје, Котески Коста се стекна со 10 нови акции, при што вкупно поседува 360 обични акции.Членот на Управниот одбор на Реплек АД Скопје, Гелевски Панче се стекна со 5 нови акции, при што вкупно поседува 305 обични акции.Членот на Управниот одбор на Реплек АД Скопје, Велковски Марјан се стекна со 10 нови акции, при што вкупно поседува 40 обични акции.Акционер со над 5% односно компанијата Настел ДООЕЛ продаде 97 акции, со што поседува вкупно 21.498 или 8,29% од вкупниот број на акции.",Replek AD Skopje
119,70595,2024-12-03 14:05:00,Аутомакедонија АД Скопје известува дека во изминатиот период се стекнала со 200 хартии од вредност во Осигурителното брокерско друштво АМ БРОКЕР АД СКОПЈЕ.<br>Со извршените трговски трансакции АУТОМАКЕДОНИЈА АД Скопје е сопственик на вкупно 400 хартии од вредност односно 80% од вкупниот број на хартии од вредност во АМ БРОКЕР АД СКОПЈЕ.<br> ;,Automakedonija AD Skopje
120,70594,2024-12-02 15:14:00,Одлука за назначување на лице одговорно за односи со инвеститори на Тутунски комбинат АД Прилеп,Tutunski kombinat AD Prilep
121,70593,2024-12-02 15:13:11,Одлука за назначување на лице одговорно за односи со инвеститори на Тутунски комбинат АД Прилеп,Tutunski kombinat AD Prilep
122,70592,2024-12-02 14:06:00,,Makedonijaturist AD Skopje
123,70591,2024-12-02 14:06:00,,Makedonijaturist AD Skopje
124,70590,2024-12-02 14:05:00,,Makedonijaturist AD Skopje
125,70589,2024-12-02 14:05:00,,Makedonijaturist AD Skopje
126,70588,2024-11-29 14:05:00,,Centralna kooperativna banka AD Skopje
127,70586,2024-11-29 14:04:32,,Centralna kooperativna banka AD Skopje
128,70585,2024-11-29 14:03:55,"NLB Banka AD Skopje at the Shareholders Assembly held on November 29th, 2024, adopted the following Decisions:",NLB Banka AD Skopje
129,70584,2024-11-29 14:03:48,НЛБ Банка АД Скопје известува дека на Собранието на акционери на Банката одржано на 29.11.2024 година се усвоија следните одлуки:,NLB Banka AD Skopje
130,70583,2024-11-29 09:31:00,"Согласно Глава 6 од Правилата за котација, ja објавуваме следнaтa предлог - одлукa за Собранието на акционери","Pekabesko AD Kadino, Ilinden"
131,70582,2024-11-29 09:31:00,"Согласно Глава 6 од Правилата за котација, известуваме за датумот на одржување и Дневниот ред на Собранието на акционери","Pekabesko AD Kadino, Ilinden"
132,70581,2024-11-29 09:30:00,"Согласно Глава 6 од Правилата за котација, ja објавуваме следнaтa предлог - одлукa за Собранието на акционери","Pekabesko AD Kadino, Ilinden"
133,70580,2024-11-29 09:30:00,"Согласно Глава 6 од Правилата за котација, известуваме за датумот на одржување и Дневниот ред на Собранието на акционери","Pekabesko AD Kadino, Ilinden"
134,70577,2024-11-27 14:07:00,"ИЗВЕСТУВАЊЕ ЗА СТЕКНУВАЊЕ СОПСТВЕНИ АКЦИИ СО ОТКУП ;Согласно член 34 „Објавување во врска со капиталот“ од Правилата на котација на ; Македонска Берза на хартии од вредност ад Скопје, а врз основа на донесената Одлука на Собранието на акционери на Прилепска пиварница ад Прилеп за стекнување сопствени акции со откуп бр. 0201-451/11 од 23.05.2024 година, известуваме дека ; Прилепска пиварница ад Прилеп на ден ;25.11.2024 година се стекна со ;257 сопствени акции. ;Вкупниот број сопствени акции што ги поседува друштвото е ;794 што претставува 1,98 % од вкупниот број акции од издавачот Прилепска пиварница ад Прилеп.",Prilepska pivarnica AD Prilep
135,70576,2024-11-26 14:06:00,"Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавуваАкционер со над 5% Пецовски Владимир се стекна со 5 нови акции, со што поседува вкупно 16.440 или 6,34% од вкупниот број на акции.",Replek AD Skopje
136,70575,2024-11-26 14:06:00,,Zhito Polog AD Tetovo
137,70574,2024-11-26 14:05:00,"Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавуваАкционер со над 5% Пецовски Владимир се стекна со 5 нови акции, со што поседува вкупно 16.440 или 6,34% од вкупниот број на акции.",Replek AD Skopje
138,70573,2024-11-27 14:06:00,"ИЗВЕСТУВАЊЕ ЗА СТЕКНУВАЊЕ СОПСТВЕНИ АКЦИИ СО ОТКУП ;Согласно член 34 „Објавување во врска со капиталот“ од Правилата на котација на ; Македонска Берза на хартии од вредност ад Скопје, а врз основа на донесената Одлука на Собранието на акционери на Прилепска пиварница ад Прилеп за стекнување сопствени акции со откуп бр. 0201-451/11 од 23.05.2024 година, известуваме дека ; Прилепска пиварница ад Прилеп на ден ;25.11.2024 година се стекна со ;257 сопствени акции. ;Вкупниот број сопствени акции што ги поседува друштвото е ;794 што претставува 1,98 % од вкупниот број акции од издавачот Прилепска пиварница ад Прилеп.",Prilepska pivarnica AD Prilep
139,70572,2024-11-26 14:05:00,,Zhito Polog AD Tetovo
140,70571,2024-11-25 14:06:00,,Makedonijaturist AD Skopje
141,70570,2024-11-25 14:06:00,Известување,Makedonijaturist AD Skopje
142,70569,2024-11-25 14:06:00,Известување,Makedonijaturist AD Skopje
143,70568,2024-11-25 14:06:00,Извештај за одобрување на зделка со заинтересирана страна,FZC 11 Oktomvri AD Kumanovo
144,70567,2024-11-25 14:06:00,"ИЗВЕСТУВАЊЕ ЗА СТЕКНУВАЊЕ СОПСТВЕНИ АКЦИИ СО ОТКУП ;Согласно член 34 „Објавување во врска со капиталот“ од Правилата на котација на ; Македонска Берза на хартии од вредност ад Скопје, а врз основа на донесената Одлука на Собранието на акционери на Прилепска пиварница ад Прилеп за стекнување сопствени акции со откуп бр. 0201-451/11 од 23.05.2024 година, известуваме дека ; Прилепска пиварница ад Прилеп на ден 21.11.2024 година се стекна со 65 сопствени акции. ;Вкупниот број сопствени акции што ги поседува друштвото е 537 што претставува 1,34 % од вкупниот број акции од издавачот Прилепска пиварница ад Прилеп.",Prilepska pivarnica AD Prilep
145,70566,2024-11-25 14:05:00,,Makedonijaturist AD Skopje
146,70565,2024-11-25 14:05:00,Известување,Makedonijaturist AD Skopje
147,70564,2024-11-25 14:05:00,Известување,Makedonijaturist AD Skopje
148,70563,2024-11-25 14:05:00,Извештај за одобрување на зделка со заинтересирана страна,FZC 11 Oktomvri AD Kumanovo
149,70562,2024-11-25 14:05:00,"ИЗВЕСТУВАЊЕ ЗА СТЕКНУВАЊЕ СОПСТВЕНИ АКЦИИ СО ОТКУП ;Согласно член 34 „Објавување во врска со капиталот“ од Правилата на котација на ; Македонска Берза на хартии од вредност ад Скопје, а врз основа на донесената Одлука на Собранието на акционери на Прилепска пиварница ад Прилеп за стекнување сопствени акции со откуп бр. 0201-451/11 од 23.05.2024 година, известуваме дека ; Прилепска пиварница ад Прилеп на ден 21.11.2024 година се стекна со 65 сопствени акции. ;Вкупниот број сопствени акции што ги поседува друштвото е 537 што претставува 1,34 % од вкупниот број акции од издавачот Прилепска пиварница ад Прилеп.",Prilepska pivarnica AD Prilep
150,70561,2024-11-22 14:06:00,Други ценовно чувствителни информации- Макстл АД,Makstil AD Skopje
151,70560,2024-11-22 14:05:00,Други ценовно чувствителни информации- Макстл АД,Makstil AD Skopje
152,70559,2024-11-21 16:01:00,Други ценовно чувствителни информации - Макстил АД,Makstil AD Skopje
153,70558,2024-11-21 16:00:52,Други ценовно чувствителни информации - Макстил АД,Makstil AD Skopje
154,70557,2024-11-21 09:48:00,,Teteks AD Tetovo
155,70556,2024-11-21 09:47:55,,Teteks AD Tetovo
156,70555,2024-11-21 09:29:00,,Teteks AD Tetovo
157,70554,2024-11-21 09:28:16,,Teteks AD Tetovo
158,70553,2024-11-20 14:06:00,Materijali za Sobranie na akcioneri - zdelka so zainteresirana strana,Fruktal Mak AD Skopje
159,70552,2024-11-20 14:05:00,Materijali za Sobranie na akcioneri - zdelka so zainteresirana strana,Fruktal Mak AD Skopje
160,70551,2024-11-20 09:09:00,Други ценовно чувствителни информации - Макстил АД,Makstil AD Skopje
161,70550,2024-11-20 09:08:15,Други ценовно чувствителни информации - Макстил АД,Makstil AD Skopje
162,70549,2024-11-19 14:37:00,"Согласно Глава 6 од Правилата за котација, Централна кооперативна банка АД Скопје ја објавува следната одлука донесена на Вонредната седница на Собранието на акционерите на Банката, одржана на 19.11.2024 година. ;",Centralna kooperativna banka AD Skopje
163,70548,2024-11-19 14:37:00,"Централна кооперативна банка АД Скопје известува дека на членот на Надзорниот одбор на Банката, г-дин Георги Димитров Константинов, му престана функцијата на 24.10.2024 поради поднесена оставка.",Centralna kooperativna banka AD Skopje
164,70547,2024-11-19 14:36:00,"Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавуваАкционер со над 5% односно компанијата Настел ДООЕЛ продаде 7 акции, со што поседува вкупно 21.595 или 8,33% од вкупниот број на акции.",Replek AD Skopje
165,70546,2024-11-19 14:35:00,";<strong>Почитувани акционери и други заинтересирани страни,</strong>Ве известуваме дека  ;по реализација на постапката за ;именување (избор) на член и потпретседател на Управниот одбор на Друштвото и добиеното ;Решение за издавање на согласноста за вршење на финкцијата член на орган на управување на друштво за осигурување од Агенцијата за супервизија на осигурување, на ден 19.11.2024 година во ;Тековната состојба на ;МАКЕДОНИЈА Осигурување АД Скопје - Виена Иншуренс Груп ;во Централниот регистар на РСМ е извршен упис на <strong>Климе Попоски за член и потпретседател на Управниот одбор на Друштвото</strong>.Сите прашања во врска со именувањето (избор) на ;Климе Попоски за член и потпретседател на Управниот одбор на Друштвото може да ги адресирате до стручните служби на Друштвото.Со почит, ; ;<strong>МАКЕДОНИЈА Осигурување АД Скопје - Виена Иншуренс Груп</strong>",Makedonija osiguruvanje AD Skopje
166,70545,2024-11-19 14:35:00,Корекција на Предлог- одлуки за Собрание на акционери поради технички измени,Nova stokovna kukja AD Strumica
167,70544,2024-11-19 14:36:26,"Согласно Глава 6 од Правилата за котација, Централна кооперативна банка АД Скопје ја објавува следната одлука донесена на Вонредната седница на Собранието на акционерите на Банката, одржана на 19.11.2024 година. ;",Centralna kooperativna banka AD Skopje
168,70543,2024-11-19 14:36:16,"Централна кооперативна банка АД Скопје известува дека на членот на Надзорниот одбор на Банката, г-дин Георги Димитров Константинов, му престана функцијата на 24.10.2024 поради поднесена оставка.",Centralna kooperativna banka AD Skopje
169,70542,2024-11-19 14:34:55,";<strong>Почитувани акционери и други заинтересирани страни,</strong>Ве известуваме дека  ;по реализација на постапката за ;именување (избор) на член и потпретседател на Управниот одбор на Друштвото и добиеното ;Решение за издавање на согласноста за вршење на финкцијата член на орган на управување на друштво за осигурување од Агенцијата за супервизија на осигурување, на ден 19.11.2024 година во ;Тековната состојба на ;МАКЕДОНИЈА Осигурување АД Скопје - Виена Иншуренс Груп ;во Централниот регистар на РСМ е извршен упис на <strong>Климе Попоски за член и потпретседател на Управниот одбор на Друштвото</strong>.Сите прашања во врска со именувањето (избор) на ;Климе Попоски за член и потпретседател на Управниот одбор на Друштвото може да ги адресирате до стручните служби на Друштвото.Со почит, ; ;<strong>МАКЕДОНИЈА Осигурување АД Скопје - Виена Иншуренс Груп</strong>",Makedonija osiguruvanje AD Skopje
170,70541,2024-11-19 14:35:10,"Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавуваАкционер со над 5% односно компанијата Настел ДООЕЛ продаде 7 акции, со што поседува вкупно 21.595 или 8,33% од вкупниот број на акции.",Replek AD Skopje
171,70540,2024-11-19 14:34:39,Корекција на Предлог- одлуки за Собрание на акционери поради технички измени,Nova stokovna kukja AD Strumica
172,70539,2024-11-18 15:13:00,Предлог-одлуки за Собрание на акционери,Nova stokovna kukja AD Strumica
173,70538,2024-11-18 15:12:00,Јавен повик за собрание,Nova stokovna kukja AD Strumica
174,70537,2024-11-18 15:12:00,Предлог-одлуки за Собрание на акционери,Nova stokovna kukja AD Strumica
175,70536,2024-11-18 15:11:53,Јавен повик за собрание,Nova stokovna kukja AD Strumica
176,70535,2024-11-18 14:28:00,,Makedonijaturist AD Skopje
177,70534,2024-11-18 14:28:00,,Makedonijaturist AD Skopje
178,70533,2024-11-18 14:27:25,,Makedonijaturist AD Skopje
179,70532,2024-11-18 14:27:20,,Makedonijaturist AD Skopje
180,70531,2024-11-18 14:06:00,"<strong>Симеон Василев</strong> повеќе не е акционер во РЖ Интер-трансшпед АД Скопје, нов акционер е <strong>Васил Василев</strong> со 62.500 илјади акции во РЖ Интер-трансшпед АД Скопје или 10,6%",RZH Inter-Transshped AD Skopje
181,70530,2024-11-18 14:05:00,"<strong>Симеон Василев</strong> повеќе не е акционер во РЖ Интер-трансшпед АД Скопје, нов акционер е <strong>Васил Василев</strong> со 62.500 илјади акции во РЖ Интер-трансшпед АД Скопје или 10,6%",RZH Inter-Transshped AD Skopje
182,70528,2024-11-18 09:00:00,Други ценовно чувствителни информации -Макстил АД,Makstil AD Skopje
183,70527,2024-11-18 08:59:33,Други ценовно чувствителни информации -Макстил АД,Makstil AD Skopje
184,70526,2024-11-18 08:47:00,,Fruktal Mak AD Skopje
185,70525,2024-11-18 08:46:51,,Fruktal Mak AD Skopje
186,70524,2024-11-18 08:44:00,,Fruktal Mak AD Skopje
187,70523,2024-11-18 08:43:00,,Fruktal Mak AD Skopje
188,70521,2024-11-18 08:43:03,,Fruktal Mak AD Skopje
189,70520,2024-11-18 08:42:58,,Fruktal Mak AD Skopje
190,70519,2024-11-15 15:57:00,КОНСОЛИДИРАН БИЛАНС НА УСПЕХ 01.01-30.09.2024,Pelisterka AD Skopje
191,70518,2024-11-15 15:56:29,КОНСОЛИДИРАН БИЛАНС НА УСПЕХ 01.01-30.09.2024,Pelisterka AD Skopje
192,70517,2024-11-15 15:52:00,,Sovremen dom AD Prilep
193,70516,2024-11-15 15:51:10,,Sovremen dom AD Prilep
194,70515,2024-11-15 15:34:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информацијаОбразложение кон консолидирани неревидирани финансиски извештаи за период 01.01.2024 - 30.09.2024 ;",Automakedonija AD Skopje
195,70514,2024-11-15 15:32:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај ;Консолидиран неревидиран финансиски извештај за период 01.01.2024 - 30.09.2024 ;",Automakedonija AD Skopje
196,70513,2024-11-15 15:33:04,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информацијаОбразложение кон консолидирани неревидирани финансиски извештаи за период 01.01.2024 - 30.09.2024 ;",Automakedonija AD Skopje
197,70512,2024-11-15 15:31:08,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај ;Консолидиран неревидиран финансиски извештај за период 01.01.2024 - 30.09.2024 ;",Automakedonija AD Skopje
198,70511,2024-11-15 15:01:00,,Fershped AD Skopje
199,70510,2024-11-15 15:01:00,Неревидиран консолидиран Биланс на успех 01.01-30.09.2024 година,Fershped AD Skopje
200,70509,2024-11-15 15:00:00,,Fershped AD Skopje
201,70508,2024-11-15 14:12:00,,Granit AD Skopje
202,70507,2024-11-15 14:12:00,,Granit AD Skopje
203,70506,2024-11-15 14:11:00,ОБРАЗЛОЖЕНИЕ КОН НЕРЕВИДИРАНИТЕ КОНСОЛИДИРАНИ ФИНАНСИСКИ ИЗВЕШТАИ 31.09.2024 ЗК ПЕЛАГОНИЈА,ZK Pelagonija AD Bitola
204,70505,2024-11-15 14:11:00,Неревидирани консолидирани финансиски извештаи Групација ЗК Пелагонија 01.01-30.09.2024,ZK Pelagonija AD Bitola
205,70504,2024-11-15 14:11:29,,Granit AD Skopje
206,70503,2024-11-15 14:11:26,,Granit AD Skopje
207,70502,2024-11-15 15:00:00,Неревидиран консолидиран Биланс на успех 01.01-30.09.2024 година,Fershped AD Skopje
208,70501,2024-11-15 14:10:00,ОБРАЗЛОЖЕНИЕ КОН НЕРЕВИДИРАНИТЕ КОНСОЛИДИРАНИ ФИНАНСИСКИ ИЗВЕШТАИ 31.09.2024 ЗК ПЕЛАГОНИЈА,ZK Pelagonija AD Bitola
209,70500,2024-11-15 14:06:00,Објаснување кон консолидираниот биланс на успех 30.09.2024,Nemetali Ograzhden AD Strumica
210,70499,2024-11-15 14:06:00,Неревидиран консолидиран биланс на успех 30.09.2024,Nemetali Ograzhden AD Strumica
211,70498,2024-11-15 14:06:00,,VV Tikvesh AD Kavadarci
212,70497,2024-11-15 14:06:00,Образложение ко неревидиран консолидиран биланс на успех 01.01.-30.09.2024 г,Makpromet AD Shtip
213,70496,2024-11-15 14:06:00,Неревидиран консолидиран биланс на успех 01.01-30.09.2024 г.,Makpromet AD Shtip
214,70495,2024-11-15 14:10:00,Неревидирани консолидирани финансиски извештаи Групација ЗК Пелагонија 01.01-30.09.2024,ZK Pelagonija AD Bitola
215,70494,2024-11-15 14:05:00,Објаснување кон консолидираниот биланс на успех 30.09.2024,Nemetali Ograzhden AD Strumica
216,70493,2024-11-15 14:05:00,,VV Tikvesh AD Kavadarci
217,70491,2024-11-15 14:05:00,Неревидиран консолидиран биланс на успех 30.09.2024,Nemetali Ograzhden AD Strumica
218,70490,2024-11-15 14:05:00,Образложение ко неревидиран консолидиран биланс на успех 01.01.-30.09.2024 г,Makpromet AD Shtip
219,70489,2024-11-15 14:05:00,Неревидиран консолидиран биланс на успех 01.01-30.09.2024 г.,Makpromet AD Shtip
220,70488,2024-11-15 09:31:00,"-Предлог-Одлука за измена и дополнување на Статутот на АД Раде Кончар-Апаратна техника-Скопје, предложена од Одборот на директори-Предлог-Одлука за измена и дополнување на Статутот на АД Раде Кончар-Апаратна техника-Скопје, предложена од акционери-Предлог-Одлука за одобрување продажба на недвижен имот, предложена од акционери",Rade Konchar - Aparatna tehnika AD Skopje
221,70487,2024-11-15 09:31:00,Јавен повик за Собрание на акционери на АД Раде Кончар-Апаратна техника-Скопје,Rade Konchar - Aparatna tehnika AD Skopje
222,70486,2024-11-15 09:30:25,"-Предлог-Одлука за измена и дополнување на Статутот на АД Раде Кончар-Апаратна техника-Скопје, предложена од Одборот на директори-Предлог-Одлука за измена и дополнување на Статутот на АД Раде Кончар-Апаратна техника-Скопје, предложена од акционери-Предлог-Одлука за одобрување продажба на недвижен имот, предложена од акционери",Rade Konchar - Aparatna tehnika AD Skopje
223,70485,2024-11-15 09:01:00,,Zhito Polog AD Tetovo
224,70484,2024-11-15 09:01:00,javen povik za sobranie,Zhito Polog AD Tetovo
225,70482,2024-11-15 09:30:21,Јавен повик за Собрание на акционери на АД Раде Кончар-Апаратна техника-Скопје,Rade Konchar - Aparatna tehnika AD Skopje
226,70481,2024-11-15 09:00:00,,Zhito Polog AD Tetovo
227,70480,2024-11-15 09:00:00,javen povik za sobranie,Zhito Polog AD Tetovo
228,70478,2024-11-12 15:49:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:<br>Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавуваАкционер со над 5% односно компанијата Настел ДООЕЛ продаде 26 акции, со што поседува вкупно 21.602  ;или 8,33% од вкупниот број на акции.<br>Акционер со над 5% Пецовски Душан се стекна со 5 нови акции, со што поседува вкупно 31.610 или 12,20% од вкупниот број на акции.<br>Акционер со над 5% Пецовски Владимир се стекна со 3 нови акции, со што поседува вкупно 16.435 или 6,34% од вкупниот број на акции.<br> ;",Replek AD Skopje
229,70477,2024-11-12 15:48:07,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:<br>Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавуваАкционер со над 5% односно компанијата Настел ДООЕЛ продаде 26 акции, со што поседува вкупно 21.602  ;или 8,33% од вкупниот број на акции.<br>Акционер со над 5% Пецовски Душан се стекна со 5 нови акции, со што поседува вкупно 31.610 или 12,20% од вкупниот број на акции.<br>Акционер со над 5% Пецовски Владимир се стекна со 3 нови акции, со што поседува вкупно 16.435 или 6,34% од вкупниот број на акции.<br> ;",Replek AD Skopje
230,70475,2024-11-12 14:06:00,"Konsolidiran nerevidiran bilans na uspeh za RIK SILEKS AD, Kratovo  ;za period od 01.01.2024 do 30.09.2024",Sileks AD Kratovo
231,70474,2024-11-12 14:05:00,"Konsolidiran nerevidiran bilans na uspeh za RIK SILEKS AD, Kratovo  ;za period od 01.01.2024 do 30.09.2024",Sileks AD Kratovo
232,70473,2024-11-11 15:47:00,,GTC AD Skopje
233,70472,2024-11-11 15:30:00,Други ценовно чувствителни информации - Макстил АД,Makstil AD Skopje
234,70471,2024-11-11 15:46:37,,GTC AD Skopje
235,70470,2024-11-11 15:29:05,Други ценовно чувствителни информации - Макстил АД,Makstil AD Skopje
236,70469,2024-11-11 14:31:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Образложение кон неревидиран консолидиран финансиски извештаj 01.01.2024-30.09.2024 г.","Pekabesko AD Kadino, Ilinden"
237,70468,2024-11-11 14:31:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран консолидиран финансиски извештаj 01.01.2024-30.09.2024 г.","Pekabesko AD Kadino, Ilinden"
238,70467,2024-11-11 14:16:00,,Makpetrol AD Skopje
239,70466,2024-11-11 14:30:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Образложение кон неревидиран консолидиран финансиски извештаj 01.01.2024-30.09.2024 г.","Pekabesko AD Kadino, Ilinden"
240,70465,2024-11-11 14:30:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран консолидиран финансиски извештаj 01.01.2024-30.09.2024 г.","Pekabesko AD Kadino, Ilinden"
241,70464,2024-11-11 14:06:00,Образложение на осварените консолидирани резултати,Tehnokomerc AD Skopje
242,70463,2024-11-11 14:06:00,КОНСОЛИДИРАН  ;НЕРЕВИДИРАН БИЛАНС  ;НА УСПЕХ,Tehnokomerc AD Skopje
243,70462,2024-11-11 14:06:00,Образложение кон консолидираниот биланс на успех -  ;30.09.2024,Zhito Polog AD Tetovo
244,70461,2024-11-11 14:06:00,Консолидиран Биланс на успех 30.09.2024,Zhito Polog AD Tetovo
245,70460,2024-11-11 14:06:00,,Makedonijaturist AD Skopje
246,70459,2024-11-11 14:15:36,,Makpetrol AD Skopje
247,70458,2024-11-11 14:05:01,Образложение на осварените консолидирани резултати,Tehnokomerc AD Skopje
248,70457,2024-11-11 14:05:00,КОНСОЛИДИРАН  ;НЕРЕВИДИРАН БИЛАНС  ;НА УСПЕХ,Tehnokomerc AD Skopje
249,70456,2024-11-11 14:05:00,Образложение кон консолидираниот биланс на успех -  ;30.09.2024,Zhito Polog AD Tetovo
250,70455,2024-11-11 14:05:00,Консолидиран Биланс на успех 30.09.2024,Zhito Polog AD Tetovo
251,70454,2024-11-11 14:05:00,,Makedonijaturist AD Skopje
252,70453,2024-11-11 08:53:00,,Centralna kooperativna banka AD Skopje
253,70452,2024-11-11 08:52:24,,Centralna kooperativna banka AD Skopje
254,70451,2024-11-08 14:07:00,1.Предлог одлуки за Собрание на акционери.,FZC 11 Oktomvri AD Kumanovo
255,70450,2024-11-08 14:07:00,Јавен повик за свикување на Вонредно собрание на акционери,FZC 11 Oktomvri AD Kumanovo
256,70449,2024-11-08 14:06:00,1.Предлог одлуки за Собрание на акционери.,FZC 11 Oktomvri AD Kumanovo
257,70448,2024-11-08 14:06:00,Јавен повик за свикување на Вонредно собрание на акционери,FZC 11 Oktomvri AD Kumanovo
258,70447,2024-11-08 09:00:01,";ALKALOID AD Skopje informs that Zhivko Mukaetov, President of the Management Board and Chief Executive Officer of ALKALOID AD Skopje, acquired 331 ordinary shares issued by ALKALOID AD Skopje.",Alkaloid AD Skopje
259,70446,2024-11-08 09:00:00,";ALKALOID AD Skopje informs that Kire Icev, Member of the Management Board of ALKALOID AD Skopje, acquired 150 ordinary shares issued by ALKALOID AD Skopje.",Alkaloid AD Skopje
260,70445,2024-11-08 09:00:00,";ALKALOID AD Skopje informs that Viktor Stojchevski, Member of the Management Board of ALKALOID AD Skopje, acquired ;200 ordinary shares issued by ALKALOID AD Skopje.",Alkaloid AD Skopje
261,70444,2024-11-08 09:00:00,";ALKALOID AD Skopje informs that Gjorgji Jovanov, Member of the Management Board of ALKALOID AD Skopje, acquired ;200 ordinary shares issued by ALKALOID AD Skopje.",Alkaloid AD Skopje
262,70443,2024-11-08 09:00:00,";ALKALOID AD Skopje informs that Olivera Paneva, Member of the Management Board of ALKALOID AD Skopje, acquired ;50 ordinary shares issued by ALKALOID AD Skopje.",Alkaloid AD Skopje
263,70442,2024-11-08 09:00:00,,Alkaloid AD Skopje
264,70441,2024-11-08 09:00:00,,Alkaloid AD Skopje
265,70440,2024-11-08 09:00:00,,Alkaloid AD Skopje
266,70439,2024-11-08 09:00:00,,Alkaloid AD Skopje
267,70438,2024-11-08 09:00:00,,Alkaloid AD Skopje
268,70437,2024-11-07 14:07:00,Други ценовно чувствителни информации-Макстил АД,Makstil AD Skopje
269,70436,2024-11-07 14:07:00,,Teteks AD Tetovo
270,70435,2024-11-07 14:07:00,,Teteks AD Tetovo
271,70434,2024-11-07 14:06:00,Други ценовно чувствителни информации-Макстил АД,Makstil AD Skopje
272,70433,2024-11-07 14:06:00,,Teteks AD Tetovo
273,70432,2024-11-07 14:06:00,,Teteks AD Tetovo
274,70431,2024-11-06 14:07:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД објавуваАкционер со над 5% Пецовски Владимир се стекна со 2 нови акции, со што поседува вкупно 16.432 или 6,34% од вкупниот број на акции.",Replek AD Skopje
275,70430,2024-11-06 14:07:00,,Teteks AD Tetovo
276,70429,2024-11-06 14:06:00,,Teteks AD Tetovo
277,70426,2024-11-06 14:06:00,"Согласно Глава 6 од Правилата за котација, известуваме за следната ценовно чувствителна информација:Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД објавуваАкционер со над 5% Пецовски Владимир се стекна со 2 нови акции, со што поседува вкупно 16.432 или 6,34% од вкупниот број на акции.",Replek AD Skopje
278,70425,2024-11-05 14:06:00,,TTK Banka AD Skopje
279,70424,2024-11-05 14:05:00,,TTK Banka AD Skopje
280,70423,2024-11-05 09:47:00,;Одбор на директори на Тутунски комбинат АД Прилеп,Tutunski kombinat AD Prilep
281,70422,2024-11-05 09:46:17,;Одбор на директори на Тутунски комбинат АД Прилеп,Tutunski kombinat AD Prilep
282,70420,2024-11-05 08:28:00,Одлуки од Собрание на акционери на Тутунски комбинат АД Прилеп одржано на ден 04.11.2024г.,Tutunski kombinat AD Prilep
283,70419,2024-11-05 08:27:42,Одлуки од Собрание на акционери на Тутунски комбинат АД Прилеп одржано на ден 04.11.2024г.,Tutunski kombinat AD Prilep
284,70418,2024-11-04 15:48:00,Биографии за предложени кандидати за членови на Одбор на директори на Градски Трговски Центар А.Д. Скопје,GTC AD Skopje
285,70417,2024-11-04 15:47:59,Биографии за предложени кандидати за членови на Одбор на директори на Градски Трговски Центар А.Д. Скопје,GTC AD Skopje
286,70415,2024-11-04 14:06:00,,Makedonijaturist AD Skopje
287,70414,2024-11-04 14:06:00,,Makedonijaturist AD Skopje
288,70413,2024-11-04 14:05:00,,Makedonijaturist AD Skopje
289,70412,2024-11-04 14:05:00,,Makedonijaturist AD Skopje
